"fold";"method";"metric";"val";"dataset"
5;"Ridge";"acc";0,826086956521739;"australian"
5;"Ridge";"brier_score";0,134905596003276;"australian"
6;"Ridge";"auc";0,845689655172414;"australian"
6;"Ridge";"acc";0,768115942028985;"australian"
6;"Ridge";"brier_score";0,159980752907104;"australian"
7;"Ridge";"auc";0,949324324324324;"australian"
7;"Ridge";"acc";0,898550724637681;"australian"
7;"Ridge";"brier_score";0,0867274488013769;"australian"
8;"Ridge";"auc";0,925210084033613;"australian"
8;"Ridge";"acc";0,884057971014493;"australian"
8;"Ridge";"brier_score";0,105930007318732;"australian"
9;"Ridge";"auc";0,937389770723104;"australian"
9;"Ridge";"acc";0,884057971014493;"australian"
9;"Ridge";"brier_score";0,0990965449586738;"australian"
10;"Ridge";"auc";0,973504273504273;"australian"
10;"Ridge";"acc";0,927536231884058;"australian"
10;"Ridge";"brier_score";0,0676223364014817;"australian"
1;"Boosted Stumps";"auc";0,99952741020794;"banknote"
1;"Boosted Stumps";"acc";0,992753623188406;"banknote"
1;"Boosted Stumps";"brier_score";0,0153707840377413;"banknote"
2;"Boosted Stumps";"auc";0,999788851351351;"banknote"
2;"Boosted Stumps";"acc";0,992753623188406;"banknote"
2;"Boosted Stumps";"brier_score";0,0118129551278069;"banknote"
3;"Boosted Stumps";"auc";1;"banknote"
3;"Boosted Stumps";"acc";0,992700729927007;"banknote"
3;"Boosted Stumps";"brier_score";0,0112405125210587;"banknote"
4;"Boosted Stumps";"auc";1;"banknote"
4;"Boosted Stumps";"acc";1;"banknote"
4;"Boosted Stumps";"brier_score";0,0100246563042409;"banknote"
5;"Boosted Stumps";"auc";1;"banknote"
5;"Boosted Stumps";"acc";0,992700729927007;"banknote"
5;"Boosted Stumps";"brier_score";0,00831198426852939;"banknote"
6;"Boosted Stumps";"auc";0,999550763701707;"banknote"
6;"Boosted Stumps";"acc";0,992700729927007;"banknote"
6;"Boosted Stumps";"brier_score";0,0127283393246285;"banknote"
7;"Boosted Stumps";"auc";0,9995670995671;"banknote"
7;"Boosted Stumps";"acc";0,992700729927007;"banknote"
7;"Boosted Stumps";"brier_score";0,0146690261089671;"banknote"
8;"Boosted Stumps";"auc";1;"banknote"
8;"Boosted Stumps";"acc";1;"banknote"
8;"Boosted Stumps";"brier_score";0,00753646697127967;"banknote"
9;"Boosted Stumps";"auc";0,998684210526316;"banknote"
9;"Boosted Stumps";"acc";0,992700729927007;"banknote"
9;"Boosted Stumps";"brier_score";0,0141032479257252;"banknote"
10;"Boosted Stumps";"auc";1;"banknote"
10;"Boosted Stumps";"acc";1;"banknote"
10;"Boosted Stumps";"brier_score";0,00620618714443528;"banknote"
1;"CART";"auc";0,961129489603025;"banknote"
1;"CART";"acc";0,949275362318841;"banknote"
1;"CART";"brier_score";0,0459853348100546;"banknote"
2;"CART";"auc";0,980046452702703;"banknote"
2;"CART";"acc";0,978260869565217;"banknote"
2;"CART";"brier_score";0,020522724762135;"banknote"
3;"CART";"auc";0,980982905982906;"banknote"
3;"CART";"acc";0,970802919708029;"banknote"
3;"CART";"brier_score";0,0284522300511255;"banknote"
4;"CART";"auc";0,948290598290598;"banknote"
4;"CART";"acc";0,956204379562044;"banknote"
4;"CART";"brier_score";0,0423399306850794;"banknote"
5;"CART";"auc";0,997587719298246;"banknote"
5;"CART";"acc";0,992700729927007;"banknote"
5;"CART";"brier_score";0,00760540635638939;"banknote"
6;"CART";"auc";0,990004492362983;"banknote"
